item,category,department,sell_price,quantity_real,quantity_pred,revenue_real,revenue_pred,porcent_diff
SUPERMARKET_3_004,SUPERMARKET,SUPERMARKET_3,7.176,87,466,624.312,3344.016,81.3304721030043
SUPERMARKET_3_005,SUPERMARKET,SUPERMARKET_3,2.736,252,594,689.4720000000001,1625.1840000000002,57.57575757575758
SUPERMARKET_3_006,SUPERMARKET,SUPERMARKET_3,9.456,223,219,2108.688,2070.864,1.82648401826484
SUPERMARKET_3_007,SUPERMARKET,SUPERMARKET_3,0.24,0,2084,0.0,500.15999999999997,100.0
SUPERMARKET_3_007,SUPERMARKET,SUPERMARKET_3,0.3,2234,2084,670.1999999999999,625.1999999999999,7.197696737044145
SUPERMARKET_3_008,SUPERMARKET,SUPERMARKET_3,0.6,0,719,0.0,431.4,100.0
SUPERMARKET_3_008,SUPERMARKET,SUPERMARKET_3,0.888,0,719,0.0,638.472,100.0
SUPERMARKET_3_009,SUPERMARKET,SUPERMARKET_3,2.736,137,594,374.83200000000005,1625.1840000000002,76.93602693602693
SUPERMARKET_3_010,SUPERMARKET,SUPERMARKET_3,3.408,189,288,644.112,981.504,34.375
SUPERMARKET_3_011,SUPERMARKET,SUPERMARKET_3,2.256,161,875,363.21599999999995,1973.9999999999998,81.6
SUPERMARKET_3_011,SUPERMARKET,SUPERMARKET_3,2.376,210,875,498.96,2079.0,76.0
SUPERMARKET_3_012,SUPERMARKET,SUPERMARKET_3,3.216,258,412,829.7280000000001,1324.9920000000002,37.37864077669903
SUPERMARKET_3_013,SUPERMARKET,SUPERMARKET_3,2.616,0,316,0.0,826.6560000000001,100.0
SUPERMARKET_3_013,SUPERMARKET,SUPERMARKET_3,3.096,294,316,910.224,978.336,6.962025316455696
SUPERMARKET_3_014,SUPERMARKET,SUPERMARKET_3,2.376,190,387,451.44,919.512,50.90439276485789
SUPERMARKET_3_015,SUPERMARKET,SUPERMARKET_3,2.136,331,568,707.0160000000001,1213.248,41.725352112676056
SUPERMARKET_3_016,SUPERMARKET,SUPERMARKET_3,3.576,357,452,1276.632,1616.352,21.01769911504425
SUPERMARKET_3_017,SUPERMARKET,SUPERMARKET_3,2.376,63,387,149.688,919.512,83.72093023255815
SUPERMARKET_3_018,SUPERMARKET,SUPERMARKET_3,5.448,230,368,1253.0400000000002,2004.864,37.5
SUPERMARKET_3_019,SUPERMARKET,SUPERMARKET_3,1.2,5,439,6.0,526.8,98.86104783599089
SUPERMARKET_3_019,SUPERMARKET,SUPERMARKET_3,2.376,229,439,544.1039999999999,1043.0639999999999,47.83599088838269
SUPERMARKET_3_020,SUPERMARKET,SUPERMARKET_3,1.128,1365,1503,1539.7199999999998,1695.3839999999998,9.181636726546905
SUPERMARKET_3_021,SUPERMARKET,SUPERMARKET_3,2.976,229,640,681.504,1904.6399999999999,64.21875
SUPERMARKET_3_022,SUPERMARKET,SUPERMARKET_3,2.376,74,387,175.82399999999998,919.512,80.87855297157623
SUPERMARKET_3_023,SUPERMARKET,SUPERMARKET_3,4.776,338,434,1614.288,2072.784,22.119815668202765
SUPERMARKET_3_024,SUPERMARKET,SUPERMARKET_3,1.056,6,1245,6.336,1314.72,99.51807228915662
SUPERMARKET_3_024,SUPERMARKET,SUPERMARKET_3,1.128,37,1245,41.736,1404.36,97.0281124497992
SUPERMARKET_3_024,SUPERMARKET,SUPERMARKET_3,1.2,82,1245,98.39999999999999,1494.0,93.4136546184739
SUPERMARKET_3_025,SUPERMARKET,SUPERMARKET_3,3.204,94,327,301.17600000000004,1047.708,71.25382262996942
SUPERMARKET_3_025,SUPERMARKET,SUPERMARKET_3,3.456,269,327,929.664,1130.112,17.737003058103976
SUPERMARKET_3_026,SUPERMARKET,SUPERMARKET_3,2.376,400,387,950.4,919.512,3.359173126614987
SUPERMARKET_3_027,SUPERMARKET,SUPERMARKET_3,2.4,65,289,156.0,693.6,77.50865051903114
SUPERMARKET_3_028,SUPERMARKET,SUPERMARKET_3,4.656,224,347,1042.944,1615.6319999999998,35.44668587896253
SUPERMARKET_3_029,SUPERMARKET,SUPERMARKET_3,1.8,295,1345,531.0,2421.0,78.06691449814126
SUPERMARKET_3_029,SUPERMARKET,SUPERMARKET_3,1.92,161,1345,309.12,2582.4,88.02973977695167
SUPERMARKET_3_030,SUPERMARKET,SUPERMARKET_3,1.5,1791,1694,2686.5,2541.0,5.7260920897284535
SUPERMARKET_3_030,SUPERMARKET,SUPERMARKET_3,1.776,679,1694,1205.904,3008.544,59.917355371900825
SUPERMARKET_3_031,SUPERMARKET,SUPERMARKET_3,5.616,274,315,1538.7839999999999,1769.04,13.015873015873018
SUPERMARKET_3_032,SUPERMARKET,SUPERMARKET_3,3.576,378,452,1351.728,1616.352,16.371681415929203
SUPERMARKET_3_033,SUPERMARKET,SUPERMARKET_3,3.0,162,549,486.0,1647.0,70.49180327868852
SUPERMARKET_3_034,SUPERMARKET,SUPERMARKET_3,3.072,384,412,1179.6480000000001,1265.664,6.796116504854369
SUPERMARKET_3_035,SUPERMARKET,SUPERMARKET_3,4.776,0,454,0.0,2168.304,100.0
SUPERMARKET_3_035,SUPERMARKET,SUPERMARKET_3,5.016,227,454,1138.632,2277.264,50.0
SUPERMARKET_3_036,SUPERMARKET,SUPERMARKET_3,3.456,108,314,373.248,1085.184,65.60509554140127
SUPERMARKET_3_037,SUPERMARKET,SUPERMARKET_3,3.072,746,412,2291.712,1265.664,81.06796116504854
SUPERMARKET_3_038,SUPERMARKET,SUPERMARKET_3,5.976,118,560,705.168,3346.56,78.92857142857143
SUPERMARKET_3_039,SUPERMARKET,SUPERMARKET_3,4.776,1194,434,5702.544,2072.784,175.1152073732719
SUPERMARKET_3_040,SUPERMARKET,SUPERMARKET_3,3.072,211,412,648.192,1265.664,48.786407766990294
SUPERMARKET_3_041,SUPERMARKET,SUPERMARKET_3,3.576,718,447,2567.568,1598.472,60.62639821029083
SUPERMARKET_3_042,SUPERMARKET,SUPERMARKET_3,2.016,1393,2870,2808.288,5785.92,51.463414634146346
SUPERMARKET_3_043,SUPERMARKET,SUPERMARKET_3,3.0,0,392,0.0,1176.0,100.0
SUPERMARKET_3_043,SUPERMARKET,SUPERMARKET_3,3.072,180,392,552.96,1204.224,54.08163265306123
SUPERMARKET_3_044,SUPERMARKET,SUPERMARKET_3,3.456,220,314,760.3199999999999,1085.184,29.936305732484076
SUPERMARKET_3_045,SUPERMARKET,SUPERMARKET_3,4.776,112,434,534.912,2072.784,74.19354838709677
SUPERMARKET_3_046,SUPERMARKET,SUPERMARKET_3,2.376,227,387,539.352,919.512,41.343669250645995
SUPERMARKET_3_047,SUPERMARKET,SUPERMARKET_3,1.2,510,860,612.0,1032.0,40.69767441860465
SUPERMARKET_3_048,SUPERMARKET,SUPERMARKET_3,1.8,586,1357,1054.8,2442.6,56.81650700073691
SUPERMARKET_3_049,SUPERMARKET,SUPERMARKET_3,5.688,166,368,944.208,2093.1839999999997,54.891304347826086
SUPERMARKET_3_050,SUPERMARKET,SUPERMARKET_3,2.616,56,232,146.496,606.912,75.86206896551724
SUPERMARKET_3_050,SUPERMARKET,SUPERMARKET_3,2.736,11,232,30.096000000000004,634.7520000000001,95.25862068965517
SUPERMARKET_3_051,SUPERMARKET,SUPERMARKET_3,2.376,390,387,926.64,919.512,0.7751937984496124
SUPERMARKET_3_053,SUPERMARKET,SUPERMARKET_3,4.776,534,434,2550.384,2072.784,23.04147465437788
SUPERMARKET_3_054,SUPERMARKET,SUPERMARKET_3,2.328,50,268,116.39999999999999,623.904,81.34328358208955
SUPERMARKET_3_054,SUPERMARKET,SUPERMARKET_3,2.616,0,268,0.0,701.0880000000001,100.0
SUPERMARKET_3_055,SUPERMARKET,SUPERMARKET_3,3.576,169,452,604.344,1616.352,62.61061946902655
SUPERMARKET_3_056,SUPERMARKET,SUPERMARKET_3,2.088,115,227,240.12,473.976,49.33920704845815
SUPERMARKET_3_057,SUPERMARKET,SUPERMARKET_3,3.576,104,429,371.904,1534.104,75.75757575757575
SUPERMARKET_3_058,SUPERMARKET,SUPERMARKET_3,2.376,377,387,895.752,919.512,2.5839793281653747
SUPERMARKET_3_059,SUPERMARKET,SUPERMARKET_3,2.256,1096,864,2472.5759999999996,1949.1839999999997,26.851851851851855
SUPERMARKET_3_059,SUPERMARKET,SUPERMARKET_3,2.376,268,864,636.7679999999999,2052.864,68.98148148148148
SUPERMARKET_3_060,SUPERMARKET,SUPERMARKET_3,3.576,369,452,1319.544,1616.352,18.36283185840708
SUPERMARKET_3_061,SUPERMARKET,SUPERMARKET_3,3.576,176,452,629.376,1616.352,61.06194690265486
SUPERMARKET_3_062,SUPERMARKET,SUPERMARKET_3,3.528,267,384,941.976,1354.752,30.46875
SUPERMARKET_3_063,SUPERMARKET,SUPERMARKET_3,2.976,285,640,848.16,1904.6399999999999,55.46875
SUPERMARKET_3_064,SUPERMARKET,SUPERMARKET_3,1.416,2325,850,3292.2,1203.6,173.52941176470588
SUPERMARKET_3_065,SUPERMARKET,SUPERMARKET_3,3.576,72,408,257.472,1459.008,82.35294117647058
SUPERMARKET_3_065,SUPERMARKET,SUPERMARKET_3,4.776,113,408,539.688,1948.608,72.30392156862744
SUPERMARKET_3_066,SUPERMARKET,SUPERMARKET_3,3.576,1079,447,3858.504,1598.472,141.38702460850112
SUPERMARKET_3_067,SUPERMARKET,SUPERMARKET_3,4.776,408,434,1948.608,2072.784,5.990783410138248
SUPERMARKET_3_068,SUPERMARKET,SUPERMARKET_3,2.376,295,391,700.92,929.016,24.55242966751918
SUPERMARKET_3_069,SUPERMARKET,SUPERMARKET_3,1.8,0,372,0.0,669.6,100.0
SUPERMARKET_3_069,SUPERMARKET,SUPERMARKET_3,3.576,189,372,675.864,1330.272,49.193548387096776
SUPERMARKET_3_070,SUPERMARKET,SUPERMARKET_3,0.3,2362,2084,708.6,625.1999999999999,13.339731285988485
SUPERMARKET_3_071,SUPERMARKET,SUPERMARKET_3,1.608,714,1033,1148.112,1661.064,30.880929332042594
SUPERMARKET_3_072,SUPERMARKET,SUPERMARKET_3,1.044,14,477,14.616,497.988,97.06498951781971
SUPERMARKET_3_072,SUPERMARKET,SUPERMARKET_3,3.0,254,477,762.0,1431.0,46.75052410901468
SUPERMARKET_3_073,SUPERMARKET,SUPERMARKET_3,3.0,0,365,0.0,1095.0,100.0
SUPERMARKET_3_073,SUPERMARKET,SUPERMARKET_3,3.456,0,365,0.0,1261.44,100.0
SUPERMARKET_3_073,SUPERMARKET,SUPERMARKET_3,3.576,0,365,0.0,1305.24,100.0
SUPERMARKET_3_074,SUPERMARKET,SUPERMARKET_3,5.376,402,423,2161.152,2274.0480000000002,4.964539007092199
SUPERMARKET_3_075,SUPERMARKET,SUPERMARKET_3,3.456,240,314,829.4399999999999,1085.184,23.56687898089172
SUPERMARKET_3_076,SUPERMARKET,SUPERMARKET_3,1.2,1040,860,1248.0,1032.0,20.930232558139537
SUPERMARKET_3_077,SUPERMARKET,SUPERMARKET_3,3.456,0,310,0.0,1071.36,100.0
SUPERMARKET_3_078,SUPERMARKET,SUPERMARKET_3,3.564,107,410,381.348,1461.24,73.90243902439025
SUPERMARKET_3_079,SUPERMARKET,SUPERMARKET_3,7.176,691,466,4958.616,3344.016,48.283261802575105
SUPERMARKET_3_080,SUPERMARKET,SUPERMARKET_3,2.016,3032,2870,6112.512,5785.92,5.644599303135889
SUPERMARKET_3_081,SUPERMARKET,SUPERMARKET_3,5.688,190,368,1080.72,2093.1839999999997,48.369565217391305
SUPERMARKET_3_082,SUPERMARKET,SUPERMARKET_3,2.376,174,387,413.424,919.512,55.03875968992248
SUPERMARKET_3_083,SUPERMARKET,SUPERMARKET_3,22.476,495,319,11125.619999999999,7169.844,55.172413793103445
SUPERMARKET_3_084,SUPERMARKET,SUPERMARKET_3,2.376,202,387,479.952,919.512,47.80361757105943
SUPERMARKET_3_085,SUPERMARKET,SUPERMARKET_3,3.576,242,452,865.392,1616.352,46.46017699115044
SUPERMARKET_3_086,SUPERMARKET,SUPERMARKET_3,1.2,3161,860,3793.2,1032.0,267.5581395348837
SUPERMARKET_3_087,SUPERMARKET,SUPERMARKET_3,3.072,972,412,2985.984,1265.664,135.92233009708738
SUPERMARKET_3_088,SUPERMARKET,SUPERMARKET_3,3.336,128,340,427.008,1134.24,62.35294117647059
SUPERMARKET_3_089,SUPERMARKET,SUPERMARKET_3,1.2,476,860,571.1999999999999,1032.0,44.651162790697676
SUPERMARKET_3_090,SUPERMARKET,SUPERMARKET_3,1.656,3642,1744,6031.152,2888.064,108.8302752293578
SUPERMARKET_3_090,SUPERMARKET,SUPERMARKET_3,1.8,4897,1744,8814.6,3139.2000000000003,180.79128440366972
SUPERMARKET_3_090,SUPERMARKET,SUPERMARKET_3,1.92,6618,1744,12706.56,3348.48,279.4724770642202
SUPERMARKET_3_091,SUPERMARKET,SUPERMARKET_3,7.176,189,462,1356.2640000000001,3315.312,59.09090909090909
SUPERMARKET_3_092,SUPERMARKET,SUPERMARKET_3,3.0,2,399,6.0,1197.0,99.49874686716792
SUPERMARKET_3_092,SUPERMARKET,SUPERMARKET_3,3.996,2,399,7.992,1594.404,99.49874686716792
SUPERMARKET_3_092,SUPERMARKET,SUPERMARKET_3,4.776,501,399,2392.776,1905.624,25.563909774436087
SUPERMARKET_3_093,SUPERMARKET,SUPERMARKET_3,2.256,739,864,1667.1839999999997,1949.1839999999997,14.467592592592593
SUPERMARKET_3_093,SUPERMARKET,SUPERMARKET_3,2.376,203,864,482.328,2052.864,76.50462962962963
SUPERMARKET_3_094,SUPERMARKET,SUPERMARKET_3,3.576,338,452,1208.688,1616.352,25.221238938053098
SUPERMARKET_3_095,SUPERMARKET,SUPERMARKET_3,5.976,111,560,663.336,3346.56,80.17857142857143
SUPERMARKET_3_096,SUPERMARKET,SUPERMARKET_3,5.328,72,439,383.61600000000004,2338.992,83.5990888382688
SUPERMARKET_3_096,SUPERMARKET,SUPERMARKET_3,5.376,40,439,215.04000000000002,2360.0640000000003,90.8883826879271
SUPERMARKET_3_096,SUPERMARKET,SUPERMARKET_3,5.616,115,439,645.8399999999999,2465.424,73.80410022779044
SUPERMARKET_3_097,SUPERMARKET,SUPERMARKET_3,2.688,827,282,2222.976,758.0160000000001,193.26241134751774
SUPERMARKET_3_098,SUPERMARKET,SUPERMARKET_3,5.328,138,439,735.264,2338.992,68.56492027334852
SUPERMARKET_3_098,SUPERMARKET,SUPERMARKET_3,5.376,74,439,397.824,2360.0640000000003,83.14350797266515
SUPERMARKET_3_098,SUPERMARKET,SUPERMARKET_3,5.616,178,439,999.6479999999999,2465.424,59.453302961275625
SUPERMARKET_3_099,SUPERMARKET,SUPERMARKET_3,3.072,2954,412,9074.688,1265.664,616.9902912621359
SUPERMARKET_3_100,SUPERMARKET,SUPERMARKET_3,4.776,330,434,1576.08,2072.784,23.963133640552993
SUPERMARKET_3_101,SUPERMARKET,SUPERMARKET_3,1.2,836,860,1003.1999999999999,1032.0,2.7906976744186047
SUPERMARKET_3_102,SUPERMARKET,SUPERMARKET_3,2.376,174,387,413.424,919.512,55.03875968992248
SUPERMARKET_3_103,SUPERMARKET,SUPERMARKET_3,3.936,272,673,1070.592,2648.928,59.58395245170877
SUPERMARKET_3_104,SUPERMARKET,SUPERMARKET_3,3.576,303,452,1083.528,1616.352,32.9646017699115
SUPERMARKET_3_105,SUPERMARKET,SUPERMARKET_3,3.456,414,314,1430.7839999999999,1085.184,31.84713375796178
SUPERMARKET_3_106,SUPERMARKET,SUPERMARKET_3,1.2,732,860,878.4,1032.0,14.883720930232558
SUPERMARKET_3_107,SUPERMARKET,SUPERMARKET_3,2.976,860,640,2559.36,1904.6399999999999,34.375
SUPERMARKET_3_108,SUPERMARKET,SUPERMARKET_3,1.2,670,860,804.0,1032.0,22.093023255813954
SUPERMARKET_3_109,SUPERMARKET,SUPERMARKET_3,1.2,1647,860,1976.3999999999999,1032.0,91.51162790697674
SUPERMARKET_3_110,SUPERMARKET,SUPERMARKET_3,14.376,126,168,1811.376,2415.168,25.0
SUPERMARKET_3_111,SUPERMARKET,SUPERMARKET_3,5.976,156,560,932.256,3346.56,72.14285714285714
SUPERMARKET_3_112,SUPERMARKET,SUPERMARKET_3,3.576,437,452,1562.712,1616.352,3.3185840707964607
SUPERMARKET_3_113,SUPERMARKET,SUPERMARKET_3,1.416,276,939,390.816,1329.624,70.6070287539936
SUPERMARKET_3_113,SUPERMARKET,SUPERMARKET_3,1.536,482,939,740.352,1442.304,48.66879659211927
SUPERMARKET_3_114,SUPERMARKET,SUPERMARKET_3,3.216,418,442,1344.288,1421.472,5.429864253393665
SUPERMARKET_3_115,SUPERMARKET,SUPERMARKET_3,5.328,98,439,522.144,2338.992,77.67653758542141
SUPERMARKET_3_115,SUPERMARKET,SUPERMARKET_3,5.376,111,439,596.736,2360.0640000000003,74.71526195899773
SUPERMARKET_3_115,SUPERMARKET,SUPERMARKET_3,5.616,155,439,870.4799999999999,2465.424,64.69248291571755
SUPERMARKET_3_116,SUPERMARKET,SUPERMARKET_3,1.416,807,850,1142.712,1203.6,5.0588235294117645
SUPERMARKET_3_117,SUPERMARKET,SUPERMARKET_3,2.256,711,864,1604.0159999999998,1949.1839999999997,17.708333333333336
SUPERMARKET_3_117,SUPERMARKET,SUPERMARKET_3,2.376,147,864,349.272,2052.864,82.98611111111111
SUPERMARKET_3_118,SUPERMARKET,SUPERMARKET_3,1.416,770,850,1090.32,1203.6,9.411764705882353
SUPERMARKET_3_119,SUPERMARKET,SUPERMARKET_3,5.136,244,431,1253.184,2213.616,43.38747099767982
SUPERMARKET_3_120,SUPERMARKET,SUPERMARKET_3,5.976,7184,752,42931.584,4493.952,855.3191489361701
SUPERMARKET_3_121,SUPERMARKET,SUPERMARKET_3,3.576,1051,452,3758.376,1616.352,132.52212389380531
SUPERMARKET_3_122,SUPERMARKET,SUPERMARKET_3,3.0,234,549,702.0,1647.0,57.377049180327866
SUPERMARKET_3_123,SUPERMARKET,SUPERMARKET_3,2.976,163,572,485.088,1702.272,71.5034965034965
SUPERMARKET_3_123,SUPERMARKET,SUPERMARKET_3,3.216,6,572,19.296,1839.5520000000001,98.95104895104895
SUPERMARKET_3_124,SUPERMARKET,SUPERMARKET_3,6.528,866,584,5653.248,3812.352,48.28767123287671
SUPERMARKET_3_125,SUPERMARKET,SUPERMARKET_3,5.976,282,560,1685.232,3346.56,49.642857142857146
SUPERMARKET_3_126,SUPERMARKET,SUPERMARKET_3,4.536,644,310,2921.1839999999997,1406.1599999999999,107.74193548387096
SUPERMARKET_3_127,SUPERMARKET,SUPERMARKET_3,4.536,740,310,3356.64,1406.1599999999999,138.70967741935485
SUPERMARKET_3_128,SUPERMARKET,SUPERMARKET_3,3.0,4,411,12.0,1233.0,99.02676399026764
SUPERMARKET_3_128,SUPERMARKET,SUPERMARKET_3,3.576,137,411,489.91200000000003,1469.736,66.66666666666666
SUPERMARKET_3_129,SUPERMARKET,SUPERMARKET_3,3.216,311,434,1000.176,1395.7440000000001,28.341013824884794
SUPERMARKET_3_130,SUPERMARKET,SUPERMARKET_3,3.216,420,449,1350.72,1443.9840000000002,6.45879732739421
SUPERMARKET_3_131,SUPERMARKET,SUPERMARKET_3,1.2,783,860,939.5999999999999,1032.0,8.953488372093023
SUPERMARKET_3_132,SUPERMARKET,SUPERMARKET_3,3.216,273,448,877.9680000000001,1440.768,39.0625
SUPERMARKET_3_133,SUPERMARKET,SUPERMARKET_3,0.96,1304,1697,1251.84,1629.12,23.158515026517385
SUPERMARKET_3_134,SUPERMARKET,SUPERMARKET_3,8.376,1745,916,14616.119999999999,7672.415999999999,90.50218340611353
SUPERMARKET_3_135,SUPERMARKET,SUPERMARKET_3,1.776,1752,1594,3111.552,2830.944,9.912170639899625
SUPERMARKET_3_136,SUPERMARKET,SUPERMARKET_3,5.328,602,439,3207.456,2338.992,37.12984054669704
SUPERMARKET_3_136,SUPERMARKET,SUPERMARKET_3,5.376,630,439,3386.88,2360.0640000000003,43.50797266514807
SUPERMARKET_3_136,SUPERMARKET,SUPERMARKET_3,5.616,441,439,2476.656,2465.424,0.45558086560364464
SUPERMARKET_3_137,SUPERMARKET,SUPERMARKET_3,3.072,152,411,466.944,1262.592,63.017031630170315
SUPERMARKET_3_138,SUPERMARKET,SUPERMARKET_3,2.376,432,387,1026.432,919.512,11.627906976744185
SUPERMARKET_3_139,SUPERMARKET,SUPERMARKET_3,5.976,543,560,3244.968,3346.56,3.0357142857142856
SUPERMARKET_3_140,SUPERMARKET,SUPERMARKET_3,3.6,558,899,2008.8,3236.4,37.93103448275862
SUPERMARKET_3_141,SUPERMARKET,SUPERMARKET_3,3.456,2,418,6.912,1444.608,99.52153110047847
SUPERMARKET_3_141,SUPERMARKET,SUPERMARKET_3,3.576,132,418,472.032,1494.768,68.42105263157895
SUPERMARKET_3_142,SUPERMARKET,SUPERMARKET_3,4.776,487,433,2325.912,2068.008,12.471131639722865
SUPERMARKET_3_143,SUPERMARKET,SUPERMARKET_3,3.072,221,434,678.912,1333.248,49.07834101382488
SUPERMARKET_3_144,SUPERMARKET,SUPERMARKET_3,2.376,689,387,1637.0639999999999,919.512,78.0361757105943
SUPERMARKET_3_145,SUPERMARKET,SUPERMARKET_3,3.576,92,451,328.992,1612.776,79.6008869179601
SUPERMARKET_3_146,SUPERMARKET,SUPERMARKET_3,6.528,596,584,3890.6879999999996,3812.352,2.054794520547945
SUPERMARKET_3_147,SUPERMARKET,SUPERMARKET_3,3.576,1447,455,5174.472,1627.08,218.02197802197801
SUPERMARKET_3_148,SUPERMARKET,SUPERMARKET_3,1.128,787,1498,887.7359999999999,1689.744,47.46328437917223
SUPERMARKET_3_149,SUPERMARKET,SUPERMARKET_3,3.0,122,549,366.0,1647.0,77.77777777777779
SUPERMARKET_3_150,SUPERMARKET,SUPERMARKET_3,2.256,1956,864,4412.736,1949.1839999999997,126.38888888888889
SUPERMARKET_3_150,SUPERMARKET,SUPERMARKET_3,2.376,696,864,1653.696,2052.864,19.444444444444446
SUPERMARKET_3_151,SUPERMARKET,SUPERMARKET_3,3.0,757,523,2271.0,1569.0,44.74187380497132
SUPERMARKET_3_152,SUPERMARKET,SUPERMARKET_3,3.456,18,309,62.208,1067.904,94.1747572815534
SUPERMARKET_3_153,SUPERMARKET,SUPERMARKET_3,2.088,231,227,482.32800000000003,473.976,1.762114537444934
SUPERMARKET_3_154,SUPERMARKET,SUPERMARKET_3,3.576,1310,452,4684.56,1616.352,189.8230088495575
SUPERMARKET_3_155,SUPERMARKET,SUPERMARKET_3,2.376,184,387,437.18399999999997,919.512,52.4547803617571
SUPERMARKET_3_156,SUPERMARKET,SUPERMARKET_3,5.016,451,438,2262.216,2197.008,2.968036529680365
SUPERMARKET_3_157,SUPERMARKET,SUPERMARKET_3,3.984,217,533,864.528,2123.472,59.28705440900563
SUPERMARKET_3_158,SUPERMARKET,SUPERMARKET_3,7.488,90,466,673.9200000000001,3489.4080000000004,80.68669527896995
SUPERMARKET_3_159,SUPERMARKET,SUPERMARKET_3,3.576,109,452,389.784,1616.352,75.88495575221239
SUPERMARKET_3_160,SUPERMARKET,SUPERMARKET_3,2.616,0,560,0.0,1464.96,100.0
SUPERMARKET_3_160,SUPERMARKET,SUPERMARKET_3,2.976,176,560,523.776,1666.56,68.57142857142857
SUPERMARKET_3_160,SUPERMARKET,SUPERMARKET_3,3.216,10,560,32.160000000000004,1800.96,98.21428571428571
SUPERMARKET_3_161,SUPERMARKET,SUPERMARKET_3,2.376,110,387,261.36,919.512,71.57622739018088
SUPERMARKET_3_162,SUPERMARKET,SUPERMARKET_3,2.376,199,387,472.82399999999996,919.512,48.57881136950905
SUPERMARKET_3_163,SUPERMARKET,SUPERMARKET_3,2.688,567,282,1524.096,758.0160000000001,101.06382978723406
SUPERMARKET_3_164,SUPERMARKET,SUPERMARKET_3,3.528,146,372,515.088,1312.416,60.752688172043015
SUPERMARKET_3_165,SUPERMARKET,SUPERMARKET_3,3.924,3,282,11.772,1106.568,98.93617021276596
SUPERMARKET_3_165,SUPERMARKET,SUPERMARKET_3,4.248,26,282,110.44800000000001,1197.9360000000001,90.78014184397163
SUPERMARKET_3_165,SUPERMARKET,SUPERMARKET_3,4.584,12,282,55.007999999999996,1292.6879999999999,95.74468085106383
SUPERMARKET_3_165,SUPERMARKET,SUPERMARKET_3,4.644,7,282,32.508,1309.608,97.51773049645391
SUPERMARKET_3_166,SUPERMARKET,SUPERMARKET_3,1.2,422,860,506.4,1032.0,50.93023255813953
SUPERMARKET_3_167,SUPERMARKET,SUPERMARKET_3,2.376,621,387,1475.4959999999999,919.512,60.46511627906976
SUPERMARKET_3_168,SUPERMARKET,SUPERMARKET_3,4.38,328,271,1436.6399999999999,1186.98,21.033210332103323
SUPERMARKET_3_169,SUPERMARKET,SUPERMARKET_3,4.776,474,434,2263.824,2072.784,9.216589861751153
SUPERMARKET_3_170,SUPERMARKET,SUPERMARKET_3,2.376,262,387,622.512,919.512,32.299741602067186
SUPERMARKET_3_171,SUPERMARKET,SUPERMARKET_3,2.976,25,640,74.4,1904.6399999999999,96.09375
SUPERMARKET_3_172,SUPERMARKET,SUPERMARKET_3,2.136,485,568,1035.96,1213.248,14.612676056338028
SUPERMARKET_3_173,SUPERMARKET,SUPERMARKET_3,14.184,80,168,1134.72,2382.912,52.38095238095239
SUPERMARKET_3_174,SUPERMARKET,SUPERMARKET_3,6.768,31,426,209.808,2883.168,92.72300469483568
SUPERMARKET_3_174,SUPERMARKET,SUPERMARKET_3,7.416,132,426,978.912,3159.2160000000003,69.01408450704226
SUPERMARKET_3_174,SUPERMARKET,SUPERMARKET_3,7.776,171,426,1329.696,3312.576,59.859154929577464
SUPERMARKET_3_175,SUPERMARKET,SUPERMARKET_3,8.376,195,903,1633.32,7563.527999999999,78.40531561461795
SUPERMARKET_3_176,SUPERMARKET,SUPERMARKET_3,1.8,183,2686,329.40000000000003,4834.8,93.18689501116903
SUPERMARKET_3_176,SUPERMARKET,SUPERMARKET_3,1.968,239,2686,470.352,5286.048,91.10201042442293
SUPERMARKET_3_177,SUPERMARKET,SUPERMARKET_3,3.576,310,444,1108.56,1587.7440000000001,30.180180180180184
SUPERMARKET_3_178,SUPERMARKET,SUPERMARKET_3,1.968,568,592,1117.824,1165.056,4.054054054054054
SUPERMARKET_3_178,SUPERMARKET,SUPERMARKET_3,2.376,162,592,384.912,1406.5919999999999,72.63513513513513
SUPERMARKET_3_178,SUPERMARKET,SUPERMARKET_3,2.556,31,592,79.236,1513.152,94.76351351351352
SUPERMARKET_3_178,SUPERMARKET,SUPERMARKET_3,2.616,94,592,245.904,1548.672,84.12162162162163
SUPERMARKET_3_179,SUPERMARKET,SUPERMARKET_3,5.976,101,557,603.576,3328.632,81.86714542190305
SUPERMARKET_3_180,SUPERMARKET,SUPERMARKET_3,3.576,137,451,489.91200000000003,1612.776,69.62305986696231
SUPERMARKET_3_181,SUPERMARKET,SUPERMARKET_3,3.576,461,452,1648.536,1616.352,1.991150442477876
SUPERMARKET_3_182,SUPERMARKET,SUPERMARKET_3,2.376,191,387,453.816,919.512,50.64599483204134
SUPERMARKET_3_183,SUPERMARKET,SUPERMARKET_3,3.6,471,865,1695.6000000000001,3114.0,45.54913294797688
SUPERMARKET_3_184,SUPERMARKET,SUPERMARKET_3,4.116,564,536,2321.424,2206.176,5.223880597014925
SUPERMARKET_3_185,SUPERMARKET,SUPERMARKET_3,2.976,393,642,1169.568,1910.592,38.78504672897196
SUPERMARKET_3_186,SUPERMARKET,SUPERMARKET_3,2.736,168,594,459.648,1625.1840000000002,71.71717171717171
SUPERMARKET_3_187,SUPERMARKET,SUPERMARKET_3,3.0,415,549,1245.0,1647.0,24.408014571949
