item,category,department,quantity_real,quantity_pred,porcent_diff
SUPERMARKET_3_160,SUPERMARKET,SUPERMARKET_3,186,560,66.78571428571428
SUPERMARKET_3_161,SUPERMARKET,SUPERMARKET_3,110,387,71.57622739018088
SUPERMARKET_3_162,SUPERMARKET,SUPERMARKET_3,199,387,48.57881136950905
SUPERMARKET_3_163,SUPERMARKET,SUPERMARKET_3,567,282,101.06382978723406
SUPERMARKET_3_164,SUPERMARKET,SUPERMARKET_3,146,372,60.752688172043015
SUPERMARKET_3_165,SUPERMARKET,SUPERMARKET_3,48,282,82.97872340425532
SUPERMARKET_3_166,SUPERMARKET,SUPERMARKET_3,422,860,50.93023255813953
SUPERMARKET_3_167,SUPERMARKET,SUPERMARKET_3,621,387,60.46511627906976
SUPERMARKET_3_168,SUPERMARKET,SUPERMARKET_3,328,271,21.033210332103323
SUPERMARKET_3_169,SUPERMARKET,SUPERMARKET_3,474,434,9.216589861751153
SUPERMARKET_3_170,SUPERMARKET,SUPERMARKET_3,262,387,32.299741602067186
SUPERMARKET_3_171,SUPERMARKET,SUPERMARKET_3,25,640,96.09375
SUPERMARKET_3_172,SUPERMARKET,SUPERMARKET_3,485,568,14.612676056338028
SUPERMARKET_3_173,SUPERMARKET,SUPERMARKET_3,80,168,52.38095238095239
SUPERMARKET_3_174,SUPERMARKET,SUPERMARKET_3,334,426,21.5962441314554
SUPERMARKET_3_175,SUPERMARKET,SUPERMARKET_3,195,903,78.40531561461795
SUPERMARKET_3_176,SUPERMARKET,SUPERMARKET_3,422,2686,84.28890543559196
SUPERMARKET_3_177,SUPERMARKET,SUPERMARKET_3,310,444,30.180180180180184
SUPERMARKET_3_178,SUPERMARKET,SUPERMARKET_3,855,592,44.42567567567568
SUPERMARKET_3_179,SUPERMARKET,SUPERMARKET_3,101,557,81.86714542190305
SUPERMARKET_3_180,SUPERMARKET,SUPERMARKET_3,137,451,69.62305986696231
SUPERMARKET_3_181,SUPERMARKET,SUPERMARKET_3,461,452,1.991150442477876
SUPERMARKET_3_182,SUPERMARKET,SUPERMARKET_3,191,387,50.64599483204134
SUPERMARKET_3_183,SUPERMARKET,SUPERMARKET_3,471,865,45.54913294797688
SUPERMARKET_3_184,SUPERMARKET,SUPERMARKET_3,564,536,5.223880597014925
SUPERMARKET_3_185,SUPERMARKET,SUPERMARKET_3,393,642,38.78504672897196
SUPERMARKET_3_186,SUPERMARKET,SUPERMARKET_3,168,594,71.71717171717171
SUPERMARKET_3_187,SUPERMARKET,SUPERMARKET_3,415,549,24.408014571949
SUPERMARKET_3_188,SUPERMARKET,SUPERMARKET_3,97,387,74.93540051679587
SUPERMARKET_3_189,SUPERMARKET,SUPERMARKET_3,147,413,64.40677966101694
SUPERMARKET_3_190,SUPERMARKET,SUPERMARKET_3,535,860,37.7906976744186
SUPERMARKET_3_191,SUPERMARKET,SUPERMARKET_3,406,860,52.79069767441861
SUPERMARKET_3_192,SUPERMARKET,SUPERMARKET_3,431,502,14.143426294820719
SUPERMARKET_3_193,SUPERMARKET,SUPERMARKET_3,76,549,86.15664845173042
SUPERMARKET_3_194,SUPERMARKET,SUPERMARKET_3,505,452,11.725663716814159
SUPERMARKET_3_195,SUPERMARKET,SUPERMARKET_3,336,448,25.0
SUPERMARKET_3_196,SUPERMARKET,SUPERMARKET_3,180,1670,89.22155688622755
SUPERMARKET_3_197,SUPERMARKET,SUPERMARKET_3,174,387,55.03875968992248
SUPERMARKET_3_198,SUPERMARKET,SUPERMARKET_3,93,340,72.6470588235294
SUPERMARKET_3_199,SUPERMARKET,SUPERMARKET_3,173,401,56.85785536159601
SUPERMARKET_3_200,SUPERMARKET,SUPERMARKET_3,155,283,45.22968197879859
SUPERMARKET_3_201,SUPERMARKET,SUPERMARKET_3,600,412,45.63106796116505
SUPERMARKET_3_202,SUPERMARKET,SUPERMARKET_3,5217,439,1088.382687927107
SUPERMARKET_3_203,SUPERMARKET,SUPERMARKET_3,582,527,10.436432637571158
SUPERMARKET_3_204,SUPERMARKET,SUPERMARKET_3,150,640,76.5625
SUPERMARKET_3_205,SUPERMARKET,SUPERMARKET_3,0,914,100.0
SUPERMARKET_3_206,SUPERMARKET,SUPERMARKET_3,199,316,37.0253164556962
SUPERMARKET_3_207,SUPERMARKET,SUPERMARKET_3,304,387,21.44702842377261
SUPERMARKET_3_208,SUPERMARKET,SUPERMARKET_3,297,358,17.039106145251395
SUPERMARKET_3_209,SUPERMARKET,SUPERMARKET_3,118,434,72.81105990783409
SUPERMARKET_3_210,SUPERMARKET,SUPERMARKET_3,0,224,100.0
SUPERMARKET_3_211,SUPERMARKET,SUPERMARKET_3,231,368,37.22826086956522
SUPERMARKET_3_212,SUPERMARKET,SUPERMARKET_3,211,452,53.31858407079646
SUPERMARKET_3_213,SUPERMARKET,SUPERMARKET_3,263,287,8.362369337979095
SUPERMARKET_3_214,SUPERMARKET,SUPERMARKET_3,548,1489,63.19677635997314
SUPERMARKET_3_215,SUPERMARKET,SUPERMARKET_3,711,1083,34.34903047091413
SUPERMARKET_3_216,SUPERMARKET,SUPERMARKET_3,139,413,66.34382566585957
SUPERMARKET_3_217,SUPERMARKET,SUPERMARKET_3,370,452,18.141592920353983
SUPERMARKET_3_218,SUPERMARKET,SUPERMARKET_3,196,289,32.17993079584775
SUPERMARKET_3_219,SUPERMARKET,SUPERMARKET_3,1524,1594,4.391468005018821
SUPERMARKET_3_220,SUPERMARKET,SUPERMARKET_3,62,474,86.91983122362869
SUPERMARKET_3_221,SUPERMARKET,SUPERMARKET_3,250,560,55.35714285714286
SUPERMARKET_3_222,SUPERMARKET,SUPERMARKET_3,228,370,38.37837837837838
SUPERMARKET_3_223,SUPERMARKET,SUPERMARKET_3,197,387,49.09560723514212
SUPERMARKET_3_224,SUPERMARKET,SUPERMARKET_3,487,437,11.441647597254006
SUPERMARKET_3_225,SUPERMARKET,SUPERMARKET_3,311,387,19.638242894056848
SUPERMARKET_3_226,SUPERMARKET,SUPERMARKET_3,5312,2870,85.08710801393728
SUPERMARKET_3_227,SUPERMARKET,SUPERMARKET_3,933,436,113.9908256880734
SUPERMARKET_3_228,SUPERMARKET,SUPERMARKET_3,1504,2870,47.59581881533101
SUPERMARKET_3_229,SUPERMARKET,SUPERMARKET_3,293,310,5.483870967741936
SUPERMARKET_3_230,SUPERMARKET,SUPERMARKET_3,762,310,145.80645161290323
SUPERMARKET_3_231,SUPERMARKET,SUPERMARKET_3,760,584,30.136986301369863
SUPERMARKET_3_232,SUPERMARKET,SUPERMARKET_3,481,899,46.49610678531702
SUPERMARKET_3_233,SUPERMARKET,SUPERMARKET_3,2224,402,453.23383084577114
SUPERMARKET_3_234,SUPERMARKET,SUPERMARKET_3,2395,2084,14.923224568138197
SUPERMARKET_3_235,SUPERMARKET,SUPERMARKET_3,198,227,12.77533039647577
SUPERMARKET_3_236,SUPERMARKET,SUPERMARKET_3,770,402,91.54228855721394
SUPERMARKET_3_237,SUPERMARKET,SUPERMARKET_3,304,860,64.65116279069767
SUPERMARKET_3_238,SUPERMARKET,SUPERMARKET_3,829,294,181.97278911564624
SUPERMARKET_3_239,SUPERMARKET,SUPERMARKET_3,231,387,40.310077519379846
SUPERMARKET_3_240,SUPERMARKET,SUPERMARKET_3,165,860,80.81395348837209
SUPERMARKET_3_241,SUPERMARKET,SUPERMARKET_3,571,452,26.327433628318587
SUPERMARKET_3_242,SUPERMARKET,SUPERMARKET_3,271,244,11.065573770491802
SUPERMARKET_3_243,SUPERMARKET,SUPERMARKET_3,197,1299,84.83448806774442
SUPERMARKET_3_244,SUPERMARKET,SUPERMARKET_3,104,189,44.97354497354497
SUPERMARKET_3_245,SUPERMARKET,SUPERMARKET_3,1041,642,62.149532710280376
SUPERMARKET_3_246,SUPERMARKET,SUPERMARKET_3,230,498,53.81526104417671
SUPERMARKET_3_247,SUPERMARKET,SUPERMARKET_3,220,358,38.547486033519554
SUPERMARKET_3_248,SUPERMARKET,SUPERMARKET_3,279,490,43.06122448979592
SUPERMARKET_3_249,SUPERMARKET,SUPERMARKET_3,611,449,36.080178173719375
SUPERMARKET_3_250,SUPERMARKET,SUPERMARKET_3,294,434,32.25806451612903
SUPERMARKET_3_251,SUPERMARKET,SUPERMARKET_3,216,452,52.21238938053098
SUPERMARKET_3_252,SUPERMARKET,SUPERMARKET_3,7895,4183,88.74013865646666
SUPERMARKET_3_253,SUPERMARKET,SUPERMARKET_3,356,387,8.010335917312661
SUPERMARKET_3_254,SUPERMARKET,SUPERMARKET_3,170,227,25.11013215859031
SUPERMARKET_3_255,SUPERMARKET,SUPERMARKET_3,110,434,74.65437788018433
SUPERMARKET_3_256,SUPERMARKET,SUPERMARKET_3,35,326,89.2638036809816
SUPERMARKET_3_257,SUPERMARKET,SUPERMARKET_3,715,438,63.242009132420094
SUPERMARKET_3_258,SUPERMARKET,SUPERMARKET_3,940,747,25.83668005354752
SUPERMARKET_3_259,SUPERMARKET,SUPERMARKET_3,858,747,14.859437751004014
SUPERMARKET_3_260,SUPERMARKET,SUPERMARKET_3,103,313,67.0926517571885
SUPERMARKET_3_261,SUPERMARKET,SUPERMARKET_3,552,440,25.454545454545453
SUPERMARKET_3_262,SUPERMARKET,SUPERMARKET_3,167,895,81.34078212290503
SUPERMARKET_3_263,SUPERMARKET,SUPERMARKET_3,2579,523,393.1166347992352
SUPERMARKET_3_264,SUPERMARKET,SUPERMARKET_3,249,434,42.626728110599075
SUPERMARKET_3_265,SUPERMARKET,SUPERMARKET_3,308,434,29.03225806451613
SUPERMARKET_3_266,SUPERMARKET,SUPERMARKET_3,139,343,59.475218658892125
SUPERMARKET_3_267,SUPERMARKET,SUPERMARKET_3,446,594,24.915824915824917
SUPERMARKET_3_268,SUPERMARKET,SUPERMARKET_3,90,283,68.19787985865725
SUPERMARKET_3_269,SUPERMARKET,SUPERMARKET_3,232,451,48.55875831485588
SUPERMARKET_3_270,SUPERMARKET,SUPERMARKET_3,143,452,68.36283185840708
SUPERMARKET_3_271,SUPERMARKET,SUPERMARKET_3,0,423,100.0
SUPERMARKET_3_272,SUPERMARKET,SUPERMARKET_3,116,266,56.390977443609025
SUPERMARKET_3_273,SUPERMARKET,SUPERMARKET_3,434,282,53.90070921985816
SUPERMARKET_3_274,SUPERMARKET,SUPERMARKET_3,485,1345,63.94052044609665
SUPERMARKET_3_275,SUPERMARKET,SUPERMARKET_3,198,353,43.90934844192634
SUPERMARKET_3_276,SUPERMARKET,SUPERMARKET_3,3,423,99.29078014184397
SUPERMARKET_3_277,SUPERMARKET,SUPERMARKET_3,660,476,38.655462184873954
SUPERMARKET_3_278,SUPERMARKET,SUPERMARKET_3,577,860,32.906976744186046
SUPERMARKET_3_279,SUPERMARKET,SUPERMARKET_3,268,442,39.366515837104075
SUPERMARKET_3_280,SUPERMARKET,SUPERMARKET_3,150,431,65.19721577726219
SUPERMARKET_3_281,SUPERMARKET,SUPERMARKET_3,2414,1896,27.320675105485233
SUPERMARKET_3_282,SUPERMARKET,SUPERMARKET_3,5439,412,1220.1456310679612
SUPERMARKET_3_283,SUPERMARKET,SUPERMARKET_3,448,443,1.1286681715575622
SUPERMARKET_3_284,SUPERMARKET,SUPERMARKET_3,127,387,67.18346253229974
SUPERMARKET_3_285,SUPERMARKET,SUPERMARKET_3,790,1896,58.333333333333336
SUPERMARKET_3_286,SUPERMARKET,SUPERMARKET_3,179,434,58.75576036866359
SUPERMARKET_3_287,SUPERMARKET,SUPERMARKET_3,190,500,62.0
SUPERMARKET_3_288,SUPERMARKET,SUPERMARKET_3,4715,1491,216.23071763916832
SUPERMARKET_3_289,SUPERMARKET,SUPERMARKET_3,218,444,50.9009009009009
SUPERMARKET_3_290,SUPERMARKET,SUPERMARKET_3,787,860,8.488372093023255
SUPERMARKET_3_291,SUPERMARKET,SUPERMARKET_3,508,340,49.411764705882355
SUPERMARKET_3_292,SUPERMARKET,SUPERMARKET_3,1131,336,236.60714285714283
SUPERMARKET_3_293,SUPERMARKET,SUPERMARKET_3,65,387,83.20413436692506
SUPERMARKET_3_294,SUPERMARKET,SUPERMARKET_3,397,640,37.96875
SUPERMARKET_3_295,SUPERMARKET,SUPERMARKET_3,3044,1697,79.3753682969947
SUPERMARKET_3_296,SUPERMARKET,SUPERMARKET_3,325,303,7.2607260726072615
SUPERMARKET_3_297,SUPERMARKET,SUPERMARKET_3,230,314,26.751592356687897
SUPERMARKET_3_298,SUPERMARKET,SUPERMARKET_3,150,319,52.97805642633229
SUPERMARKET_3_299,SUPERMARKET,SUPERMARKET_3,1050,1491,29.577464788732392
SUPERMARKET_3_300,SUPERMARKET,SUPERMARKET_3,1047,434,141.2442396313364
SUPERMARKET_3_301,SUPERMARKET,SUPERMARKET_3,222,489,54.601226993865026
SUPERMARKET_3_302,SUPERMARKET,SUPERMARKET_3,916,1357,32.49815770081061
SUPERMARKET_3_303,SUPERMARKET,SUPERMARKET_3,182,452,59.73451327433629
SUPERMARKET_3_304,SUPERMARKET,SUPERMARKET_3,565,423,33.56973995271868
SUPERMARKET_3_305,SUPERMARKET,SUPERMARKET_3,581,315,84.44444444444444
SUPERMARKET_3_306,SUPERMARKET,SUPERMARKET_3,954,4183,77.19340186469041
SUPERMARKET_3_307,SUPERMARKET,SUPERMARKET_3,1276,434,194.00921658986175
SUPERMARKET_3_308,SUPERMARKET,SUPERMARKET_3,267,560,52.32142857142858
SUPERMARKET_3_309,SUPERMARKET,SUPERMARKET_3,94,387,75.71059431524549
SUPERMARKET_3_310,SUPERMARKET,SUPERMARKET_3,449,860,47.7906976744186
SUPERMARKET_3_311,SUPERMARKET,SUPERMARKET_3,345,452,23.672566371681416
SUPERMARKET_3_312,SUPERMARKET,SUPERMARKET_3,236,314,24.840764331210192
SUPERMARKET_3_313,SUPERMARKET,SUPERMARKET_3,1797,639,181.2206572769953
SUPERMARKET_3_314,SUPERMARKET,SUPERMARKET_3,208,576,63.888888888888886
SUPERMARKET_3_315,SUPERMARKET,SUPERMARKET_3,165,227,27.312775330396477
SUPERMARKET_3_316,SUPERMARKET,SUPERMARKET_3,256,412,37.86407766990291
SUPERMARKET_3_317,SUPERMARKET,SUPERMARKET_3,751,1505,50.09966777408638
SUPERMARKET_3_318,SUPERMARKET,SUPERMARKET_3,4130,1594,159.0966122961104
SUPERMARKET_3_319,SUPERMARKET,SUPERMARKET_3,282,1444,80.47091412742382
SUPERMARKET_3_320,SUPERMARKET,SUPERMARKET_3,335,387,13.436692506459949
SUPERMARKET_3_321,SUPERMARKET,SUPERMARKET_3,1253,1594,21.392722710163113
SUPERMARKET_3_322,SUPERMARKET,SUPERMARKET_3,477,401,18.952618453865338
SUPERMARKET_3_323,SUPERMARKET,SUPERMARKET_3,175,640,72.65625
SUPERMARKET_3_324,SUPERMARKET,SUPERMARKET_3,409,724,43.508287292817684
SUPERMARKET_3_325,SUPERMARKET,SUPERMARKET_3,307,414,25.845410628019323
SUPERMARKET_3_326,SUPERMARKET,SUPERMARKET_3,925,1594,41.96988707653701
SUPERMARKET_3_327,SUPERMARKET,SUPERMARKET_3,805,673,19.61367013372957
SUPERMARKET_3_328,SUPERMARKET,SUPERMARKET_3,128,351,63.53276353276354
SUPERMARKET_3_329,SUPERMARKET,SUPERMARKET_3,4077,452,801.9911504424778
SUPERMARKET_3_330,SUPERMARKET,SUPERMARKET_3,715,434,64.74654377880185
SUPERMARKET_3_331,SUPERMARKET,SUPERMARKET_3,439,1299,66.20477290223249
SUPERMARKET_3_332,SUPERMARKET,SUPERMARKET_3,456,387,17.829457364341085
SUPERMARKET_3_333,SUPERMARKET,SUPERMARKET_3,879,387,127.13178294573643
SUPERMARKET_3_334,SUPERMARKET,SUPERMARKET_3,439,452,2.8761061946902653
SUPERMARKET_3_335,SUPERMARKET,SUPERMARKET_3,300,642,53.271028037383175
SUPERMARKET_3_336,SUPERMARKET,SUPERMARKET_3,230,522,55.938697318007655
SUPERMARKET_3_337,SUPERMARKET,SUPERMARKET_3,114,434,73.73271889400922
SUPERMARKET_3_338,SUPERMARKET,SUPERMARKET_3,90,256,64.84375
SUPERMARKET_3_339,SUPERMARKET,SUPERMARKET_3,1196,1697,29.522687094873305
SUPERMARKET_3_340,SUPERMARKET,SUPERMARKET_3,205,533,61.53846153846154
SUPERMARKET_3_341,SUPERMARKET,SUPERMARKET_3,89,434,79.49308755760369
SUPERMARKET_3_342,SUPERMARKET,SUPERMARKET_3,1337,1896,29.483122362869196
SUPERMARKET_3_343,SUPERMARKET,SUPERMARKET_3,91,282,67.73049645390071
SUPERMARKET_3_344,SUPERMARKET,SUPERMARKET_3,496,282,75.88652482269504
SUPERMARKET_3_345,SUPERMARKET,SUPERMARKET_3,80,577,86.13518197573656
SUPERMARKET_3_346,SUPERMARKET,SUPERMARKET_3,699,387,80.62015503875969
SUPERMARKET_3_347,SUPERMARKET,SUPERMARKET_3,618,862,28.306264501160094
SUPERMARKET_3_348,SUPERMARKET,SUPERMARKET_3,1519,1697,10.489098408956982
SUPERMARKET_3_349,SUPERMARKET,SUPERMARKET_3,2037,2870,29.024390243902438
SUPERMARKET_3_350,SUPERMARKET,SUPERMARKET_3,305,459,33.551198257080614
SUPERMARKET_3_351,SUPERMARKET,SUPERMARKET_3,1300,1503,13.506320691949433
SUPERMARKET_3_352,SUPERMARKET,SUPERMARKET_3,230,302,23.841059602649008
SUPERMARKET_3_353,SUPERMARKET,SUPERMARKET_3,246,214,14.953271028037381
SUPERMARKET_3_354,SUPERMARKET,SUPERMARKET_3,276,452,38.93805309734513
SUPERMARKET_3_355,SUPERMARKET,SUPERMARKET_3,615,1503,59.08183632734531
SUPERMARKET_3_356,SUPERMARKET,SUPERMARKET_3,399,874,54.347826086956516
SUPERMARKET_3_357,SUPERMARKET,SUPERMARKET_3,173,302,42.71523178807947
SUPERMARKET_3_358,SUPERMARKET,SUPERMARKET_3,115,314,63.37579617834395
SUPERMARKET_3_359,SUPERMARKET,SUPERMARKET_3,80,340,76.47058823529412
SUPERMARKET_3_360,SUPERMARKET,SUPERMARKET_3,116,284,59.154929577464785
SUPERMARKET_3_361,SUPERMARKET,SUPERMARKET_3,323,387,16.5374677002584
SUPERMARKET_3_362,SUPERMARKET,SUPERMARKET_3,4004,402,896.0199004975124
SUPERMARKET_3_363,SUPERMARKET,SUPERMARKET_3,987,337,192.87833827893175
SUPERMARKET_3_364,SUPERMARKET,SUPERMARKET_3,113,340,66.76470588235294
SUPERMARKET_3_365,SUPERMARKET,SUPERMARKET_3,141,416,66.10576923076923
SUPERMARKET_3_366,SUPERMARKET,SUPERMARKET_3,214,227,5.726872246696035
SUPERMARKET_3_367,SUPERMARKET,SUPERMARKET_3,573,448,27.901785714285715
SUPERMARKET_3_368,SUPERMARKET,SUPERMARKET_3,743,466,59.442060085836914
SUPERMARKET_3_369,SUPERMARKET,SUPERMARKET_3,316,434,27.188940092165897
SUPERMARKET_3_370,SUPERMARKET,SUPERMARKET_3,1766,916,92.79475982532752
SUPERMARKET_3_371,SUPERMARKET,SUPERMARKET_3,137,522,73.75478927203065
SUPERMARKET_3_372,SUPERMARKET,SUPERMARKET_3,957,673,42.199108469539375
SUPERMARKET_3_373,SUPERMARKET,SUPERMARKET_3,182,227,19.823788546255507
SUPERMARKET_3_374,SUPERMARKET,SUPERMARKET_3,4,364,98.9010989010989
SUPERMARKET_3_375,SUPERMARKET,SUPERMARKET_3,152,227,33.03964757709251
SUPERMARKET_3_376,SUPERMARKET,SUPERMARKET_3,3203,860,272.4418604651163
SUPERMARKET_3_377,SUPERMARKET,SUPERMARKET_3,3602,2870,25.505226480836235
SUPERMARKET_3_378,SUPERMARKET,SUPERMARKET_3,251,315,20.317460317460316
SUPERMARKET_3_379,SUPERMARKET,SUPERMARKET_3,209,321,34.890965732087224
SUPERMARKET_3_380,SUPERMARKET,SUPERMARKET_3,57,387,85.27131782945736
SUPERMARKET_3_381,SUPERMARKET,SUPERMARKET_3,27,381,92.91338582677166
SUPERMARKET_3_382,SUPERMARKET,SUPERMARKET_3,384,476,19.327731092436977
SUPERMARKET_3_383,SUPERMARKET,SUPERMARKET_3,495,1694,70.77922077922078
SUPERMARKET_3_384,SUPERMARKET,SUPERMARKET_3,146,452,67.69911504424779
SUPERMARKET_3_385,SUPERMARKET,SUPERMARKET_3,289,452,36.06194690265487
SUPERMARKET_3_386,SUPERMARKET,SUPERMARKET_3,442,412,7.281553398058252
SUPERMARKET_3_387,SUPERMARKET,SUPERMARKET_3,412,446,7.623318385650224
SUPERMARKET_3_388,SUPERMARKET,SUPERMARKET_3,346,434,20.276497695852534
SUPERMARKET_3_389,SUPERMARKET,SUPERMARKET_3,2837,2870,1.1498257839721253
SUPERMARKET_3_390,SUPERMARKET,SUPERMARKET_3,400,568,29.577464788732392
SUPERMARKET_3_391,SUPERMARKET,SUPERMARKET_3,335,452,25.88495575221239
SUPERMARKET_3_392,SUPERMARKET,SUPERMARKET_3,264,434,39.1705069124424
SUPERMARKET_3_393,SUPERMARKET,SUPERMARKET_3,1721,346,397.39884393063585
SUPERMARKET_3_394,SUPERMARKET,SUPERMARKET_3,162,444,63.51351351351351
SUPERMARKET_3_395,SUPERMARKET,SUPERMARKET_3,207,434,52.30414746543779
SUPERMARKET_3_396,SUPERMARKET,SUPERMARKET_3,105,181,41.988950276243095
SUPERMARKET_3_397,SUPERMARKET,SUPERMARKET_3,102,387,73.64341085271317
SUPERMARKET_3_398,SUPERMARKET,SUPERMARKET_3,230,389,40.87403598971722
SUPERMARKET_3_399,SUPERMARKET,SUPERMARKET_3,1547,353,338.24362606232296
SUPERMARKET_3_400,SUPERMARKET,SUPERMARKET_3,294,452,34.95575221238938
SUPERMARKET_3_401,SUPERMARKET,SUPERMARKET_3,205,387,47.02842377260982
SUPERMARKET_3_402,SUPERMARKET,SUPERMARKET_3,121,411,70.55961070559611
SUPERMARKET_3_403,SUPERMARKET,SUPERMARKET_3,1706,1491,14.41985244802146
SUPERMARKET_3_404,SUPERMARKET,SUPERMARKET_3,191,1416,86.51129943502825
SUPERMARKET_3_405,SUPERMARKET,SUPERMARKET_3,288,317,9.14826498422713
SUPERMARKET_3_406,SUPERMARKET,SUPERMARKET_3,1982,1697,16.79434295816146
SUPERMARKET_3_407,SUPERMARKET,SUPERMARKET_3,669,452,48.008849557522126
SUPERMARKET_3_408,SUPERMARKET,SUPERMARKET_3,112,452,75.22123893805309
SUPERMARKET_3_409,SUPERMARKET,SUPERMARKET_3,158,340,53.529411764705884
SUPERMARKET_3_410,SUPERMARKET,SUPERMARKET_3,226,448,49.55357142857143
SUPERMARKET_3_411,SUPERMARKET,SUPERMARKET_3,322,452,28.761061946902654
SUPERMARKET_3_412,SUPERMARKET,SUPERMARKET_3,1622,2084,22.16890595009597
SUPERMARKET_3_413,SUPERMARKET,SUPERMARKET_3,1099,860,27.790697674418606
SUPERMARKET_3_414,SUPERMARKET,SUPERMARKET_3,207,443,53.27313769751692
SUPERMARKET_3_415,SUPERMARKET,SUPERMARKET_3,263,402,34.57711442786069
SUPERMARKET_3_416,SUPERMARKET,SUPERMARKET_3,191,448,57.36607142857143
SUPERMARKET_3_417,SUPERMARKET,SUPERMARKET_3,187,368,49.184782608695656
SUPERMARKET_3_418,SUPERMARKET,SUPERMARKET_3,473,434,8.986175115207374
SUPERMARKET_3_419,SUPERMARKET,SUPERMARKET_3,0,314,100.0
SUPERMARKET_3_420,SUPERMARKET,SUPERMARKET_3,117,206,43.203883495145625
SUPERMARKET_3_421,SUPERMARKET,SUPERMARKET_3,132,640,79.375
SUPERMARKET_3_422,SUPERMARKET,SUPERMARKET_3,1009,862,17.053364269141532
SUPERMARKET_3_423,SUPERMARKET,SUPERMARKET_3,500,447,11.856823266219239
SUPERMARKET_3_424,SUPERMARKET,SUPERMARKET_3,244,330,26.060606060606062
SUPERMARKET_3_425,SUPERMARKET,SUPERMARKET_3,161,640,74.84375
SUPERMARKET_3_426,SUPERMARKET,SUPERMARKET_3,194,452,57.07964601769911
SUPERMARKET_3_427,SUPERMARKET,SUPERMARKET_3,116,640,81.875
SUPERMARKET_3_428,SUPERMARKET,SUPERMARKET_3,236,387,39.01808785529715
SUPERMARKET_3_429,SUPERMARKET,SUPERMARKET_3,283,466,39.27038626609442
SUPERMARKET_3_430,SUPERMARKET,SUPERMARKET_3,146,466,68.6695278969957
SUPERMARKET_3_431,SUPERMARKET,SUPERMARKET_3,477,860,44.53488372093023
SUPERMARKET_3_432,SUPERMARKET,SUPERMARKET_3,356,432,17.59259259259259
SUPERMARKET_3_433,SUPERMARKET,SUPERMARKET_3,407,856,52.453271028037385
SUPERMARKET_3_434,SUPERMARKET,SUPERMARKET_3,377,314,20.063694267515924
SUPERMARKET_3_435,SUPERMARKET,SUPERMARKET_3,1735,1594,8.845671267252197
SUPERMARKET_3_436,SUPERMARKET,SUPERMARKET_3,287,549,47.72313296903461
SUPERMARKET_3_437,SUPERMARKET,SUPERMARKET_3,332,860,61.395348837209305
SUPERMARKET_3_438,SUPERMARKET,SUPERMARKET_3,486,860,43.48837209302325
SUPERMARKET_3_439,SUPERMARKET,SUPERMARKET_3,683,452,51.10619469026548
SUPERMARKET_3_440,SUPERMARKET,SUPERMARKET_3,206,418,50.717703349282296
SUPERMARKET_3_441,SUPERMARKET,SUPERMARKET_3,0,916,100.0
SUPERMARKET_3_442,SUPERMARKET,SUPERMARKET_3,123,640,80.78125
SUPERMARKET_3_443,SUPERMARKET,SUPERMARKET_3,132,474,72.15189873417721
SUPERMARKET_3_444,SUPERMARKET,SUPERMARKET_3,0,916,100.0
SUPERMARKET_3_445,SUPERMARKET,SUPERMARKET_3,188,640,70.625
SUPERMARKET_3_446,SUPERMARKET,SUPERMARKET_3,802,850,5.647058823529412
SUPERMARKET_3_447,SUPERMARKET,SUPERMARKET_3,157,227,30.837004405286343
SUPERMARKET_3_448,SUPERMARKET,SUPERMARKET_3,143,765,81.30718954248366
SUPERMARKET_3_449,SUPERMARKET,SUPERMARKET_3,1577,387,307.4935400516796
SUPERMARKET_3_450,SUPERMARKET,SUPERMARKET_3,333,899,62.95884315906562
SUPERMARKET_3_451,SUPERMARKET,SUPERMARKET_3,321,1594,79.86198243412798
SUPERMARKET_3_452,SUPERMARKET,SUPERMARKET_3,109,557,80.43087971274686
SUPERMARKET_3_453,SUPERMARKET,SUPERMARKET_3,145,443,67.2686230248307
SUPERMARKET_3_454,SUPERMARKET,SUPERMARKET_3,1241,2084,40.451055662188104
SUPERMARKET_3_455,SUPERMARKET,SUPERMARKET_3,1705,642,165.57632398753896
SUPERMARKET_3_456,SUPERMARKET,SUPERMARKET_3,123,434,71.6589861751152
SUPERMARKET_3_457,SUPERMARKET,SUPERMARKET_3,147,474,68.9873417721519
SUPERMARKET_3_458,SUPERMARKET,SUPERMARKET_3,2810,387,626.0981912144703
SUPERMARKET_3_459,SUPERMARKET,SUPERMARKET_3,682,1209,43.58974358974359
SUPERMARKET_3_460,SUPERMARKET,SUPERMARKET_3,707,497,42.25352112676056
SUPERMARKET_3_461,SUPERMARKET,SUPERMARKET_3,940,2734,65.61814191660571
SUPERMARKET_3_462,SUPERMARKET,SUPERMARKET_3,2355,860,173.8372093023256
SUPERMARKET_3_463,SUPERMARKET,SUPERMARKET_3,315,460,31.521739130434785
SUPERMARKET_3_464,SUPERMARKET,SUPERMARKET_3,214,314,31.84713375796178
SUPERMARKET_3_465,SUPERMARKET,SUPERMARKET_3,169,227,25.55066079295154
SUPERMARKET_3_466,SUPERMARKET,SUPERMARKET_3,5,286,98.25174825174825
SUPERMARKET_3_467,SUPERMARKET,SUPERMARKET_3,254,503,49.50298210735586
SUPERMARKET_3_468,SUPERMARKET,SUPERMARKET_3,706,850,16.941176470588236
